radar,datetime,height,u,v,w,ff,dd,sd_vvp,gap,dbz,eta,dens,DBZH,n,n_dbz,n_all,n_dbz_all,lat,lon,day,sunrise,sunset
KBGM,2016-09-01T14:59:00Z,1800,1.9,-6.73,-6.71,7,164.2,2.41,FALSE,-18.8,0.3,0.02727272727272727,-16.22,444,6967,1520,11458,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T14:59:00Z,2000,3.54,-4.79,-5.31,5.96,143.5,2.52,FALSE,-18.28,0.3,0.02727272727272727,-18.14,409,7646,712,9687,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T14:59:00Z,2200,4.58,-2.5,-0.88,5.22,118.6,2.17,FALSE,-19.12,0.3,0.02727272727272727,-18.48,164,5546,368,6459,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T14:59:00Z,2400,3.62,-1.59,0.11,3.95,113.8,2.64,FALSE,-20,0.2,0.018181818181818184,-19.87,125,5588,153,6100,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T14:59:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-24.93,0.1,0.009090909090909092,-24.99,55,4147,57,4304,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T14:59:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-25.12,0.1,0.009090909090909092,-25.08,28,2494,28,2504,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T14:59:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-24.59,0.1,0.009090909090909092,-24.59,27,2513,27,2513,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T14:59:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-25.42,0.1,0.009090909090909092,-25.42,7,1078,7,1078,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T14:59:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T14:59:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T14:59:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T14:59:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T14:59:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T14:59:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T14:59:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T14:59:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,400,NaN,NaN,NaN,NaN,NaN,2.47,TRUE,1.36,29.6,2.690909090909091,2.14,778,789,24604,28504,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,600,NaN,NaN,NaN,NaN,NaN,2.55,TRUE,3.81,51.9,4.718181818181818,0.26,1555,1629,84088,104940,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,800,1.16,-7.2,-0.42,7.29,170.9,2.08,FALSE,-1.95,13.8,1.2545454545454546,-2.76,679,720,53045,63373,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,1000,2.06,-8.8,-16.9,9.04,166.8,1.94,FALSE,-0.02,21.5,0,-3.49,331,342,33119,38048,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,1200,NaN,NaN,NaN,NaN,NaN,1.86,TRUE,-13.29,1,0,-5.52,131,439,20760,25726,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,1400,1.85,-9,0.89,9.19,168.4,1.87,FALSE,-13.42,1,0,-9.84,624,2856,12327,20389,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,1600,1.91,-8.02,-2.8,8.24,166.6,2.05,FALSE,-17.87,0.4,0.03636363636363637,-14.81,742,4960,4862,14640,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,1800,1.97,-6.74,-7.14,7.02,163.7,2.24,FALSE,-19.73,0.2,0.018181818181818184,-17.56,405,6600,1697,11447,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,2000,2.38,-5.13,-4.54,5.65,155.1,2.44,FALSE,-19.97,0.2,0.018181818181818184,-19.03,368,7510,752,9686,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,2200,4.94,-3.03,1.48,5.8,121.5,2.1,FALSE,-21.19,0.2,0.018181818181818184,-19.35,164,5427,416,6445,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,2400,4.11,-1.05,0.9,4.24,104.3,2.29,FALSE,-20.36,0.2,0.018181818181818184,-19.87,102,5547,182,6102,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-24.47,0.1,0.009090909090909092,-24.71,34,3987,36,4307,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-24.7,0.1,0.009090909090909092,-24.76,24,2450,25,2519,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-24.17,0.1,0.009090909090909092,-24.17,16,2516,16,2516,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-27.12,0,0,-27.12,2,1079,2,1079,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:03:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,400,NaN,NaN,NaN,NaN,NaN,2.42,TRUE,2.26,36.3,3.3,2.39,835,850,24666,28414,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,600,-0.15,-7.38,-1.16,7.38,181.1,2.53,FALSE,3.75,51.2,4.654545454545455,1.19,3793,4008,84973,104913,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,800,NaN,NaN,NaN,NaN,NaN,2.09,TRUE,0.45,24,2.1818181818181817,-2.63,1145,1235,52718,63287,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,1000,NaN,NaN,NaN,NaN,NaN,1.95,TRUE,-1.64,14.8,0,-3.64,386,632,32741,38058,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,1200,NaN,NaN,NaN,NaN,NaN,1.87,TRUE,-14.89,0.7,0,-5.71,137,715,20913,25707,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,1400,1.41,-9.03,-3.1,9.14,171.2,1.87,FALSE,-12.69,1.2,0,-8.97,343,1502,12622,20365,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,1600,1.91,-7.71,-8.82,7.94,166.1,2.14,FALSE,-7.34,4,0.36363636363636365,-11.12,453,3194,5172,14659,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,1800,3.18,-6.39,-7.6,7.14,153.6,2.34,FALSE,-17.21,0.4,0.03636363636363637,-15.95,287,4945,2067,11452,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,2000,3.16,-5.09,-5.46,6,148.2,2.35,FALSE,-17.78,0.4,0.03636363636363637,-17.48,436,7192,813,9675,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,2200,4.95,-2.85,2.45,5.71,120,2.28,FALSE,-18.89,0.3,0.02727272727272727,-17.99,190,5236,452,6449,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,2400,4.57,-1.32,-3.22,4.75,106.1,2.48,FALSE,-22.53,0.1,0.009090909090909092,-21.67,127,5556,217,6098,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-15.88,0.6,0.05454545454545454,-16.13,45,4030,45,4305,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-24.18,0.1,0.009090909090909092,-24.28,27,2425,27,2513,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-26.1,0.1,0.009090909090909092,-26.1,18,2516,18,2516,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-25.82,0.1,0.009090909090909092,-25.82,4,1077,4,1077,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:07:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,400,NaN,NaN,NaN,NaN,NaN,2.33,TRUE,4.49,60.8,5.527272727272727,1.17,1881,1924,25119,28525,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,600,NaN,NaN,NaN,NaN,NaN,2.47,TRUE,2.18,35.7,3.2454545454545456,0.06,3413,3611,85508,105027,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,800,NaN,NaN,NaN,NaN,NaN,2.09,TRUE,-2.57,12,1.0909090909090908,-2.68,268,285,52355,63309,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,1000,NaN,NaN,NaN,NaN,NaN,1.94,TRUE,-1.92,13.9,0,-4.1,316,386,32479,37940,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,1200,NaN,NaN,NaN,NaN,NaN,1.86,TRUE,-12.05,1.3,0,-5.91,261,712,21150,25702,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,1400,1.2,-9.06,-0.26,9.14,172.4,1.82,FALSE,-13.99,0.9,0,-9.04,469,1893,13017,20405,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,1600,2.57,-7.99,-6.88,8.39,162.2,2.02,FALSE,-13.65,0.9,0.08181818181818182,-12.9,551,3149,5826,14668,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,1800,1.46,-6.98,-5.53,7.13,168.2,2.27,FALSE,-18.95,0.3,0.02727272727272727,-13.26,416,4954,2220,11438,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,2000,2.25,-4.73,-4.25,5.24,154.5,2.33,FALSE,-20.43,0.2,0.018181818181818184,-18.08,363,5815,982,9657,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,2200,3.4,-3.84,6.99,5.12,138.5,2.24,FALSE,-20.16,0.2,0.018181818181818184,-19.23,242,4589,516,6447,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,2400,4.05,-2.34,4.73,4.68,120,2.47,FALSE,-21.78,0.1,0.009090909090909092,-21.63,165,5068,219,6087,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-23.07,0.1,0.009090909090909092,-23.32,68,4043,68,4307,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-25.09,0.1,0.009090909090909092,-25.12,24,2472,24,2512,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-24.64,0.1,0.009090909090909092,-24.64,21,2510,21,2510,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-26.21,0.1,0.009090909090909092,-26.21,3,1076,3,1076,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:11:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,400,NaN,NaN,NaN,NaN,NaN,2.35,TRUE,3.97,53.9,4.8999999999999995,1.44,1214,1273,25463,28601,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,600,1.29,-6.03,-101.75,6.16,167.9,2.46,FALSE,4.28,57.9,5.263636363636364,0.29,1941,2116,85558,105118,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,800,0.2,-7.14,12.35,7.14,178.4,2.07,FALSE,-2.33,12.6,1.1454545454545455,-3.19,1073,1259,51700,63484,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,1000,1.32,-8.2,-25.04,8.31,170.8,1.96,FALSE,-9.44,2.5,0,-4.3,147,651,32320,38058,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,1200,NaN,NaN,NaN,NaN,NaN,1.88,TRUE,-12.49,1.2,0,-5.84,272,1125,21137,25684,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,1400,2.11,-8.73,-0.33,8.98,166.4,1.82,FALSE,-12.87,1.1,0,-8.96,452,1696,13649,20369,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,1600,1.43,-8.15,-1.95,8.27,170,2.03,FALSE,-12.9,1.1,0.1,-11.68,481,2991,6398,14656,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,1800,1.16,-6.9,-11,6.99,170.4,2.18,FALSE,-18.47,0.3,0.02727272727272727,-14.23,338,4004,2571,11421,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,2000,1.76,-5.57,-4.35,5.85,162.5,2.24,FALSE,-19.38,0.2,0.018181818181818184,-15.98,290,5101,1077,9671,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,2200,2.97,-3.91,0.85,4.91,142.8,2.42,FALSE,-20.53,0.2,0.018181818181818184,-19.5,177,4099,415,6446,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,2400,4.07,-2.36,4.98,4.7,120.2,2.87,FALSE,-21.88,0.1,0.009090909090909092,-21.88,109,5030,140,6103,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-25.62,0.1,0.009090909090909092,-25.5,45,4134,49,4306,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-20.57,0.2,0.018181818181818184,-20.57,21,2514,21,2515,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-26.04,0.1,0.009090909090909092,-26.04,14,2510,14,2510,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-27.41,0,0,-27.41,6,1079,6,1079,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
KBGM,2016-09-01T15:15:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-01T10:32:54Z,2016-09-01T23:33:47Z
