radar,datetime,height,u,v,w,ff,dd,sd_vvp,gap,dbz,eta,dens,DBZH,n,n_dbz,n_all,n_dbz_all,lat,lon,day,sunrise,sunset
KBGM,2016-09-03T12:14:00Z,800,NaN,NaN,NaN,NaN,NaN,3.46,TRUE,-8.96,2.7,0.24545454545454548,-6.83,35,47,32627,40663,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,1000,NaN,NaN,NaN,NaN,NaN,3.35,TRUE,-19.56,0.2,0.018181818181818184,-9.91,85,329,19217,36214,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,1200,NaN,NaN,NaN,NaN,NaN,2.61,TRUE,-26.63,0,0,-16.51,33,277,4887,21180,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,1400,NaN,NaN,NaN,NaN,NaN,3.9,TRUE,-41.22,0,0,-17.6,0,245,6117,20092,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,1600,NaN,NaN,NaN,NaN,NaN,1.36,TRUE,-38.52,0,0,-20.17,38,518,4281,8000,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,1800,NaN,NaN,NaN,NaN,NaN,1.81,TRUE,-42.21,0,0,-29,49,1580,1260,8171,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,2000,NaN,NaN,NaN,NaN,NaN,3.34,TRUE,-40.54,0,0,-39.97,23,2110,95,4642,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,2200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-42.04,0,0,-40.2,30,3029,78,3568,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,2400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-41.87,0,0,-38.09,12,640,30,712,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:14:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,400,NaN,NaN,NaN,NaN,NaN,4.31,TRUE,-1.12,16.7,1.518181818181818,2.84,82,86,20034,22532,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,600,-9.36,-6.88,83.73,11.62,233.7,4.05,FALSE,2.91,42.3,3.8454545454545452,2.49,7179,7585,54078,58600,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,800,NaN,NaN,NaN,NaN,NaN,3.33,TRUE,NaN,NaN,NaN,-6.03,10,10,34141,40572,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,1000,NaN,NaN,NaN,NaN,NaN,3.3,TRUE,NaN,NaN,NaN,-10.09,2,14,20428,35995,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,1200,NaN,NaN,NaN,NaN,NaN,2.7,TRUE,NaN,NaN,NaN,-13.81,0,2,5625,21187,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,1400,NaN,NaN,NaN,NaN,NaN,1.9,TRUE,-43.69,0,0,-16.55,1,33,7348,20095,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,1600,NaN,NaN,NaN,NaN,NaN,1.55,TRUE,-45.73,0,0,-19.31,2,211,4515,8070,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,1800,NaN,NaN,NaN,NaN,NaN,2.26,TRUE,-36.01,0,0,-23.11,38,1082,1252,8178,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,2000,NaN,NaN,NaN,NaN,NaN,2.93,TRUE,-42.81,0,0,-31.92,29,2000,109,4667,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,2200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-41.58,0,0,-39.8,49,3267,76,3582,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,2400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-41.19,0,0,-41.48,12,672,12,718,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:24:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,400,NaN,NaN,NaN,NaN,NaN,4.1,TRUE,1.8,32.7,2.972727272727273,4.11,83,83,20534,22416,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,600,-9.54,-6.45,110.81,11.52,235.9,3.85,FALSE,2.5,38.5,3.5,2,6357,6674,55480,58904,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,800,NaN,NaN,NaN,NaN,NaN,3.16,TRUE,-10.58,1.9,0.17272727272727273,-6.24,34,46,35582,40707,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,1000,NaN,NaN,NaN,NaN,NaN,2.93,TRUE,-14.99,0.7,0.06363636363636363,-9.7,137,508,22449,35969,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,1200,NaN,NaN,NaN,NaN,NaN,2.48,TRUE,-19.77,0.2,0.018181818181818184,-14.92,58,334,6314,21213,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,1400,NaN,NaN,NaN,NaN,NaN,1.97,TRUE,-32.6,0,0,-17.79,8,86,7254,19941,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,1600,NaN,NaN,NaN,NaN,NaN,1.6,TRUE,-37.14,0,0,-22.52,9,85,4843,8058,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,1800,NaN,NaN,NaN,NaN,NaN,2.33,TRUE,-32.7,0,0,-28.84,29,614,1314,8154,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,2000,NaN,NaN,NaN,NaN,NaN,2.29,TRUE,-39.61,0,0,-35.08,38,1567,174,4664,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,2200,-7.57,-4.02,-4,8.57,242,1.61,FALSE,-40.65,0,0,-35.74,63,2734,164,3570,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,2400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-43.99,0,0,-39.68,6,547,20,714,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:34:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,400,NaN,NaN,NaN,NaN,NaN,3.96,TRUE,5.35,74,6.7272727272727275,2.86,341,341,20478,22416,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,600,-8.63,-5.89,82.41,10.45,235.7,3.81,FALSE,2.31,36.8,3.3454545454545452,2.09,3173,3320,55550,58702,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,800,NaN,NaN,NaN,NaN,NaN,3.17,TRUE,NaN,NaN,NaN,-5.52,0,0,36546,40730,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,1000,NaN,NaN,NaN,NaN,NaN,2.81,TRUE,NaN,NaN,NaN,-10.67,0,0,23585,35898,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,1200,NaN,NaN,NaN,NaN,NaN,2.22,TRUE,-29.5,0,0,-15.4,19,49,7107,21069,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,1400,NaN,NaN,NaN,NaN,NaN,1.88,TRUE,-33.09,0,0,-18.58,32,214,7676,19841,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,1600,NaN,NaN,NaN,NaN,NaN,1.59,TRUE,-34.87,0,0,-21.95,49,320,4886,8020,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,1800,NaN,NaN,NaN,NaN,NaN,2.03,TRUE,-30.12,0,0,-24.64,65,966,1494,8130,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,2000,NaN,NaN,NaN,NaN,NaN,2.64,TRUE,-34.95,0,0,-29.23,45,1276,261,4654,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,2200,NaN,NaN,NaN,NaN,NaN,2.54,TRUE,-31.48,0,0,-31.14,84,2236,170,3572,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,2400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-38.3,0,0,-31.88,12,493,30,708,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,3800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,4000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,4200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,4400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,4600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:43:00Z,4800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:53:00Z,0,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:53:00Z,200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:53:00Z,400,NaN,NaN,NaN,NaN,NaN,4,TRUE,1.99,34.2,3.1090909090909093,2.47,109,109,20532,22228,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:53:00Z,600,-8.89,-5.32,41.72,10.36,239.1,3.78,FALSE,1.91,33.5,3.0454545454545454,2.56,8615,9042,55956,58700,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:53:00Z,800,NaN,NaN,NaN,NaN,NaN,3.05,TRUE,-14.86,0.7,0.06363636363636363,-5.99,104,107,36674,40507,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:53:00Z,1000,NaN,NaN,NaN,NaN,NaN,2.77,TRUE,NaN,NaN,NaN,-10.18,0,0,24958,35678,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:53:00Z,1200,NaN,NaN,NaN,NaN,NaN,1.98,TRUE,-34.01,0,0,-17.15,19,66,8544,20949,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:53:00Z,1400,NaN,NaN,NaN,NaN,NaN,1.86,TRUE,-33.94,0,0,-17.48,15,61,8856,19675,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:53:00Z,1600,NaN,NaN,NaN,NaN,NaN,1.52,TRUE,NaN,NaN,0,-22.63,0,6,5197,8060,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:53:00Z,1800,NaN,NaN,NaN,NaN,NaN,1.84,TRUE,-33.75,0,0,-28.22,20,481,1678,8127,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:53:00Z,2000,NaN,NaN,NaN,NaN,NaN,2.13,TRUE,-29.55,0,0,-27.12,72,1357,378,4660,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:53:00Z,2200,NaN,NaN,NaN,NaN,NaN,2.21,TRUE,-34.64,0,0,-31.18,149,2108,356,3586,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:53:00Z,2400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,-34.07,0,0,-34.15,24,498,42,714,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:53:00Z,2600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:53:00Z,2800,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:53:00Z,3000,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:53:00Z,3200,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:53:00Z,3400,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
KBGM,2016-09-03T12:53:00Z,3600,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,NaN,NaN,NaN,NaN,0,0,0,0,42.2,-75.98,TRUE,2016-09-03T10:34:59Z,2016-09-03T23:30:24Z
